# generated by almanac_calendar/_generate/gen_koyomi_tables.py — do not hand-edit
# ephem: 4.2.1
# longitude: apparent geocentric (g_ra/g_dec), equinox of date
# range: 1899-11-01 .. 2102-03-01 (UTC, minute resolution)
# supported: 1900-01-01 .. 2100-12-31
utc,longitude
1899-11-07T14:47,225
1899-11-22T12:01,240
1899-12-07T07:05,255
1899-12-22T00:56,270
1900-01-05T18:04,285
1900-01-20T11:32,300
1900-02-04T05:52,315
1900-02-19T02:01,330
1900-03-06T00:22,345
1900-03-21T01:39,0
1900-04-05T05:53,15
1900-04-20T13:27,30
1900-05-05T23:55,45
1900-05-21T13:17,60
1900-06-06T04:39,75
1900-06-21T21:40,90
1900-07-07T15:10,105
1900-07-23T08:36,120
1900-08-08T00:51,135
1900-08-23T15:20,150
1900-09-08T03:17,165
1900-09-23T12:20,180
1900-10-08T18:13,195
1900-10-23T20:55,210
1900-11-07T20:40,225
1900-11-22T17:48,240
1900-12-07T12:56,255
1900-12-22T06:42,270
1901-01-05T23:53,285
1901-01-20T17:16,300
1901-02-04T11:40,315
1901-02-19T07:45,330
1901-03-06T06:11,345
1901-03-21T07:24,0
1901-04-05T11:44,15
1901-04-20T19:14,30
1901-05-06T05:51,45
1901-05-21T19:05,60
1901-06-06T10:37,75
1901-06-22T03:28,90
1901-07-07T21:08,105
1901-07-23T14:24,120
1901-08-08T06:46,135
1901-08-23T21:08,150
1901-09-08T09:10,165
1901-09-23T18:09,180
1901-10-09T00:07,195
1901-10-24T02:46,210
1901-11-08T02:35,225
1901-11-22T23:41,240
1901-12-07T18:53,255
1901-12-22T12:37,270
1902-01-06T05:52,285
1902-01-20T23:12,300
1902-02-04T17:38,315
1902-02-19T13:40,330
1902-03-06T12:08,345
1902-03-21T13:17,0
1902-04-05T17:38,15
1902-04-21T01:04,30
1902-05-06T11:39,45
1902-05-22T00:54,60
1902-06-06T16:20,75
1902-06-22T09:15,90
1902-07-08T02:47,105
1902-07-23T20:10,120
1902-08-08T12:22,135
1902-08-24T02:53,150
1902-09-08T14:47,165
1902-09-23T23:55,180
1902-10-09T05:45,195
1902-10-24T08:36,210
1902-11-08T08:18,225
1902-11-23T05:35,240
1902-12-08T00:41,255
1902-12-22T18:35,270
1903-01-06T11:44,285
1903-01-21T05:13,300
1903-02-04T23:31,315
1903-02-19T19:41,330
1903-03-06T17:59,345
1903-03-21T19:15,0
1903-04-05T23:26,15
1903-04-21T06:59,30
1903-05-06T17:26,45
1903-05-22T06:45,60
1903-06-06T22:07,75
1903-06-22T15:05,90
1903-07-08T08:37,105
1903-07-24T01:59,120
1903-08-08T18:16,135
1903-08-24T08:42,150
1903-09-08T20:43,165
1903-09-24T05:44,180
1903-10-09T11:42,195
1903-10-24T14:23,210
1903-11-08T14:13,225
1903-11-23T11:21,240
1903-12-08T06:35,255
1903-12-23T00:20,270
1904-01-06T17:37,285
1904-01-21T10:58,300
1904-02-05T05:24,315
1904-02-20T01:25,330
1904-03-05T23:52,345
1904-03-21T00:59,0
1904-04-05T05:19,15
1904-04-20T12:42,30
1904-05-05T23:19,45
1904-05-21T12:29,60
1904-06-06T04:01,75
1904-06-21T20:52,90
1904-07-07T14:32,105
1904-07-23T07:50,120
1904-08-08T00:12,135
1904-08-23T14:37,150
1904-09-08T02:38,165
1904-09-23T11:40,180
1904-10-08T17:36,195
1904-10-23T20:19,210
1904-11-07T20:05,225
1904-11-22T17:16,240
1904-12-07T12:25,255
1904-12-22T06:14,270
1905-01-05T23:27,285
1905-01-20T16:52,300
1905-02-04T11:16,315
1905-02-19T07:21,330
1905-03-06T05:46,345
1905-03-21T06:58,0
1905-04-05T11:15,15
1905-04-20T18:44,30
1905-05-06T05:14,45
1905-05-21T18:31,60
1905-06-06T09:54,75
1905-06-22T02:52,90
1905-07-07T20:20,105
1905-07-23T13:46,120
1905-08-08T05:57,135
1905-08-23T20:29,150
1905-09-08T08:22,165
1905-09-23T17:30,180
1905-10-08T23:20,195
1905-10-24T02:08,210
1905-11-08T01:50,225
1905-11-22T23:05,240
1905-12-07T18:11,255
1905-12-22T12:04,270
1906-01-06T05:13,285
1906-01-20T22:43,300
1906-02-04T17:04,315
1906-02-19T13:14,330
1906-03-06T11:36,345
1906-03-21T12:53,0
1906-04-05T17:07,15
1906-04-21T00:39,30
1906-05-06T11:09,45
1906-05-22T00:25,60
1906-06-06T15:49,75
1906-06-22T08:42,90
1906-07-08T02:16,105
1906-07-23T19:33,120
1906-08-08T11:52,135
1906-08-24T02:14,150
1906-09-08T14:16,165
1906-09-23T23:15,180
1906-10-09T05:15,195
1906-10-24T07:55,210
1906-11-08T07:47,225
1906-11-23T04:54,240
1906-12-08T00:09,255
1906-12-22T17:53,270
1907-01-06T11:11,285
1907-01-21T04:31,300
1907-02-04T22:59,315
1907-02-19T18:58,330
1907-03-06T17:27,345
1907-03-21T18:33,0
1907-04-05T22:55,15
1907-04-21T06:17,30
1907-05-06T16:54,45
1907-05-22T06:03,60
1907-06-06T21:33,75
1907-06-22T14:23,90
1907-07-08T07:59,105
1907-07-24T01:18,120
1907-08-08T17:36,135
1907-08-24T08:04,150
1907-09-08T20:02,165
1907-09-24T05:09,180
1907-10-09T11:03,195
1907-10-24T13:52,210
1907-11-08T13:36,225
1907-11-23T10:52,240
1907-12-08T05:59,255
1907-12-22T23:51,270
1908-01-06T17:01,285
1908-01-21T10:28,300
1908-02-05T04:47,315
1908-02-20T00:54,330
1908-03-05T23:14,345
1908-03-21T00:27,0
1908-04-05T04:40,15
1908-04-20T12:11,30
1908-05-05T22:39,45
1908-05-21T11:58,60
1908-06-06T03:19,75
1908-06-21T20:19,90
1908-07-07T13:48,105
1908-07-23T07:14,120
1908-08-07T23:27,135
1908-08-23T13:57,150
1908-09-08T01:52,165
1908-09-23T10:58,180
1908-10-08T16:51,195
1908-10-23T19:37,210
1908-11-07T19:22,225
1908-11-22T16:35,240
1908-12-07T11:44,255
1908-12-22T05:33,270
1909-01-05T22:45,285
1909-01-20T16:11,300
1909-02-04T10:33,315
1909-02-19T06:38,330
1909-03-06T05:01,345
1909-03-21T06:13,0
1909-04-05T10:30,15
1909-04-20T17:58,30
1909-05-06T04:31,45
1909-05-21T17:45,60
1909-06-06T09:14,75
1909-06-22T02:06,90
1909-07-07T19:44,105
1909-07-23T13:01,120
1909-08-08T05:23,135
1909-08-23T19:44,150
1909-09-08T07:47,165
1909-09-23T16:45,180
1909-10-08T22:43,195
1909-10-24T01:23,210
1909-11-08T01:13,225
1909-11-22T22:20,240
1909-12-07T17:35,255
1909-12-22T11:20,270
1910-01-06T04:38,285
1910-01-20T21:59,300
1910-02-04T16:27,315
1910-02-19T12:28,330
1910-03-06T10:57,345
1910-03-21T12:03,0
1910-04-05T16:23,15
1910-04-20T23:46,30
1910-05-06T10:20,45
1910-05-21T23:30,60
1910-06-06T14:57,75
1910-06-22T07:49,90
1910-07-08T01:21,105
1910-07-23T18:43,120
1910-08-08T10:57,135
1910-08-24T01:28,150
1910-09-08T13:22,165
1910-09-23T22:31,180
1910-10-09T04:21,195
1910-10-24T07:11,210
1910-11-08T06:53,225
1910-11-23T04:11,240
1910-12-07T23:17,255
1910-12-22T17:12,270
1911-01-06T10:21,285
1911-01-21T03:51,300
1911-02-04T22:10,315
1911-02-19T18:20,330
1911-03-06T16:39,345
1911-03-21T17:54,0
1911-04-05T22:05,15
1911-04-21T05:36,30
1911-05-06T16:00,45
1911-05-22T05:19,60
1911-06-06T20:38,75
1911-06-22T13:36,90
1911-07-08T07:05,105
1911-07-24T00:29,120
1911-08-08T16:45,135
1911-08-24T07:13,150
1911-09-08T19:13,165
1911-09-24T04:18,180
1911-10-09T10:15,195
1911-10-24T12:58,210
1911-11-08T12:47,225
1911-11-23T09:56,240
1911-12-08T05:08,255
1911-12-22T22:53,270
1912-01-06T16:07,285
1912-01-21T09:29,300
1912-02-05T03:54,315
1912-02-19T23:56,330
1912-03-05T22:21,345
1912-03-20T23:29,0
1912-04-05T03:48,15
1912-04-20T11:13,30
1912-05-05T21:47,45
1912-05-21T10:57,60
1912-06-06T02:28,75
1912-06-21T19:17,90
1912-07-07T12:57,105
1912-07-23T06:14,120
1912-08-07T22:37,135
1912-08-23T13:02,150
1912-09-08T01:06,165
1912-09-23T10:08,180
1912-10-08T16:07,195
1912-10-23T18:50,210
1912-11-07T18:39,225
1912-11-22T15:48,240
1912-12-07T10:59,255
1912-12-22T04:45,270
1913-01-05T21:58,285
1913-01-20T15:19,300
1913-02-04T09:43,315
1913-02-19T05:44,330
1913-03-06T04:09,345
1913-03-21T05:18,0
1913-04-05T09:36,15
1913-04-20T17:03,30
1913-05-06T03:35,45
1913-05-21T16:50,60
1913-06-06T08:14,75
1913-06-22T01:10,90
1913-07-07T18:39,105
1913-07-23T12:04,120
1913-08-08T04:16,135
1913-08-23T18:48,150
1913-09-08T06:43,165
1913-09-23T15:53,180
1913-10-08T21:44,195
1913-10-24T00:35,210
1913-11-08T00:18,225
1913-11-22T21:35,240
1913-12-07T16:41,255
1913-12-22T10:35,270
1914-01-06T03:43,285
1914-01-20T21:12,300
1914-02-04T15:29,315
1914-02-19T11:38,330
1914-03-06T09:56,345
1914-03-21T11:11,0
1914-04-05T15:22,15
1914-04-20T22:53,30
1914-05-06T09:20,45
1914-05-21T22:38,60
1914-06-06T14:00,75
1914-06-22T06:55,90
1914-07-08T00:27,105
1914-07-23T17:47,120
1914-08-08T10:05,135
1914-08-24T00:30,150
1914-09-08T12:33,165
1914-09-23T21:34,180
1914-10-09T03:35,195
1914-10-24T06:17,210
1914-11-08T06:11,225
1914-11-23T03:20,240
1914-12-07T22:37,255
1914-12-22T16:22,270
1915-01-06T09:40,285
1915-01-21T02:59,300
1915-02-04T21:25,315
1915-02-19T17:23,330
1915-03-06T15:48,345
1915-03-21T16:51,0
1915-04-05T21:09,15
1915-04-21T04:29,30
1915-05-06T15:03,45
1915-05-22T04:11,60
1915-06-06T19:40,75
1915-06-22T12:30,90
1915-07-08T06:08,105
1915-07-23T23:27,120
1915-08-08T15:48,135
1915-08-24T06:15,150
1915-09-08T18:17,165
1915-09-24T03:24,180
1915-10-09T09:21,195
1915-10-24T12:10,210
1915-11-08T11:58,225
1915-11-23T09:13,240
1915-12-08T04:24,255
1915-12-22T22:16,270
1916-01-06T15:28,285
1916-01-21T08:54,300
1916-02-05T03:14,315
1916-02-19T23:18,330
1916-03-05T21:37,345
1916-03-20T22:47,0
1916-04-05T02:58,15
1916-04-20T10:25,30
1916-05-05T20:50,45
1916-05-21T10:06,60
1916-06-06T01:26,75
1916-06-21T18:25,90
1916-07-07T11:54,105
1916-07-23T05:21,120
1916-08-07T21:35,135
1916-08-23T12:09,150
1916-09-08T00:05,165
1916-09-23T09:15,180
1916-10-08T15:08,195
1916-10-23T17:57,210
1916-11-07T17:42,225
1916-11-22T14:58,240
1916-12-07T10:06,255
1916-12-22T03:58,270
1917-01-05T21:09,285
1917-01-20T14:37,300
1917-02-04T08:58,315
1917-02-19T05:05,330
1917-03-06T03:25,345
1917-03-21T04:37,0
1917-04-05T08:50,15
1917-04-20T16:18,30
1917-05-06T02:46,45
1917-05-21T15:59,60
1917-06-06T07:23,75
1917-06-22T00:15,90
1917-07-07T17:50,105
1917-07-23T11:08,120
1917-08-08T03:30,135
1917-08-23T17:54,150
1917-09-08T06:00,165
1917-09-23T15:00,180
1917-10-08T21:02,195
1917-10-23T23:44,210
1917-11-07T23:37,225
1917-11-22T20:45,240
1917-12-07T16:01,255
1917-12-22T09:46,270
1918-01-06T03:04,285
1918-01-20T20:24,300
1918-02-04T14:53,315
1918-02-19T10:53,330
1918-03-06T09:21,345
1918-03-21T10:26,0
1918-04-05T14:45,15
1918-04-20T22:06,30
1918-05-06T08:38,45
1918-05-21T21:46,60
1918-06-06T13:11,75
1918-06-22T06:00,90
1918-07-07T23:32,105
1918-07-23T16:52,120
1918-08-08T09:08,135
1918-08-23T23:37,150
1918-09-08T11:36,165
1918-09-23T20:46,180
1918-10-09T02:40,195
1918-10-24T05:33,210
1918-11-08T05:19,225
1918-11-23T02:38,240
1918-12-07T21:46,255
1918-12-22T15:41,270
1919-01-06T08:51,285
1919-01-21T02:21,300
1919-02-04T20:39,315
1919-02-19T16:47,330
1919-03-06T15:06,345
1919-03-21T16:19,0
1919-04-05T20:29,15
1919-04-21T03:59,30
1919-05-06T14:22,45
1919-05-22T03:39,60
1919-06-06T18:57,75
1919-06-22T11:54,90
1919-07-08T05:21,105
1919-07-23T22:45,120
1919-08-08T14:58,135
1919-08-24T05:29,150
1919-09-08T17:28,165
1919-09-24T02:35,180
1919-10-09T08:33,195
1919-10-24T11:21,210
1919-11-08T11:12,225
1919-11-23T08:25,240
1919-12-08T03:38,255
1919-12-22T21:27,270
1920-01-06T14:41,285
1920-01-21T08:04,300
1920-02-05T02:26,315
1920-02-19T22:29,330
1920-03-05T20:51,345
1920-03-20T21:59,0
1920-04-05T02:15,15
1920-04-20T09:39,30
1920-05-05T20:11,45
1920-05-21T09:22,60
1920-06-06T00:51,75
1920-06-21T17:40,90
1920-07-07T11:19,105
1920-07-23T04:35,120
1920-08-07T20:58,135
1920-08-23T11:21,150
1920-09-07T23:27,165
1920-09-23T08:28,180
1920-10-08T14:29,195
1920-10-23T17:13,210
1920-11-07T17:05,225
1920-11-22T14:15,240
1920-12-07T09:30,255
1920-12-22T03:17,270
1921-01-05T20:34,285
1921-01-20T13:55,300
1921-02-04T08:20,315
1921-02-19T04:20,330
1921-03-06T02:45,345
1921-03-21T03:51,0
1921-04-05T08:09,15
1921-04-20T15:32,30
1921-05-06T02:04,45
1921-05-21T15:17,60
1921-06-06T06:42,75
1921-06-21T23:36,90
1921-07-07T17:07,105
1921-07-23T10:30,120
1921-08-08T02:44,135
1921-08-23T17:15,150
1921-09-08T05:10,165
1921-09-23T14:20,180
1921-10-08T20:11,195
1921-10-23T23:02,210
1921-11-07T22:46,225
1921-11-22T20:04,240
1921-12-07T15:11,255
1921-12-22T09:07,270
1922-01-06T02:17,285
1922-01-20T19:48,300
1922-02-04T14:06,315
1922-02-19T10:16,330
1922-03-06T08:34,345
1922-03-21T09:49,0
1922-04-05T13:58,15
1922-04-20T21:29,30
1922-05-06T07:53,45
1922-05-21T21:10,60
1922-06-06T12:31,75
1922-06-22T05:27,90
1922-07-07T22:58,105
1922-07-23T16:20,120
1922-08-08T08:37,135
1922-08-23T23:04,150
1922-09-08T11:06,165
1922-09-23T20:10,180
1922-10-09T02:10,195
1922-10-24T04:53,210
1922-11-08T04:45,225
1922-11-23T01:55,240
1922-12-07T21:11,255
1922-12-22T14:57,270
1923-01-06T08:14,285
1923-01-21T01:35,300
1923-02-04T20:00,315
1923-02-19T16:00,330
1923-03-06T14:24,345
1923-03-21T15:29,0
1923-04-05T19:46,15
1923-04-21T03:06,30
1923-05-06T13:38,45
1923-05-22T02:45,60
1923-06-06T18:15,75
1923-06-22T11:03,90
1923-07-08T04:42,105
1923-07-23T22:01,120
1923-08-08T14:25,135
1923-08-24T04:52,150
1923-09-08T16:57,165
1923-09-24T02:04,180
1923-10-09T08:03,195
1923-10-24T10:51,210
1923-11-08T10:40,225
1923-11-23T07:54,240
1923-12-08T03:05,255
1923-12-22T20:53,270
1924-01-06T14:05,285
1924-01-21T07:28,300
1924-02-05T01:50,315
1924-02-19T21:51,330
1924-03-05T20:12,345
1924-03-20T21:20,0
1924-04-05T01:33,15
1924-04-20T08:59,30
1924-05-05T19:26,45
1924-05-21T08:41,60
1924-06-06T00:02,75
1924-06-21T17:00,90
1924-07-07T10:30,105
1924-07-23T03:58,120
1924-08-07T20:12,135
1924-08-23T10:48,150
1924-09-07T22:46,165
1924-09-23T07:58,180
1924-10-08T13:52,195
1924-10-23T16:44,210
1924-11-07T16:29,225
1924-11-22T13:46,240
1924-12-07T08:53,255
1924-12-22T02:45,270
1925-01-05T19:53,285
1925-01-20T13:20,300
1925-02-04T07:37,315
1925-02-19T03:43,330
1925-03-06T02:00,345
1925-03-21T03:12,0
1925-04-05T07:23,15
1925-04-20T14:51,30
1925-05-06T01:18,45
1925-05-21T14:33,60
1925-06-06T05:57,75
1925-06-21T22:50,90
1925-07-07T16:25,105
1925-07-23T09:45,120
1925-08-08T02:07,135
1925-08-23T16:33,150
1925-09-08T04:40,165
1925-09-23T13:43,180
1925-10-08T19:47,195
1925-10-23T22:31,210
1925-11-07T22:26,225
1925-11-22T19:35,240
1925-12-07T14:52,255
1925-12-22T08:37,270
1926-01-06T01:54,285
1926-01-20T19:12,300
1926-02-04T13:38,315
1926-02-19T09:35,330
1926-03-06T08:00,345
1926-03-21T09:01,0
1926-04-05T13:18,15
1926-04-20T20:36,30
1926-05-06T07:08,45
1926-05-21T20:15,60
1926-06-06T11:42,75
1926-06-22T04:30,90
1926-07-07T22:06,105
1926-07-23T15:25,120
1926-08-08T07:44,135
1926-08-23T22:14,150
1926-09-08T10:16,165
1926-09-23T19:27,180
1926-10-09T01:25,195
1926-10-24T04:18,210
1926-11-08T04:08,225
1926-11-23T01:28,240
1926-12-07T20:39,255
1926-12-22T14:33,270
1927-01-06T07:45,285
1927-01-21T01:12,300
1927-02-04T19:30,315
1927-02-19T15:34,330
1927-03-06T13:50,345
1927-03-21T14:59,0
1927-04-05T19:06,15
1927-04-21T02:32,30
1927-05-06T12:53,45
1927-05-22T02:08,60
1927-06-06T17:25,75
1927-06-22T10:22,90
1927-07-08T03:50,105
1927-07-23T21:17,120
1927-08-08T13:32,135
1927-08-24T04:06,150
1927-09-08T16:06,165
1927-09-24T01:17,180
1927-10-09T07:15,195
1927-10-24T10:07,210
1927-11-08T09:57,225
1927-11-23T07:14,240
1927-12-08T02:26,255
1927-12-22T20:18,270
1928-01-06T13:31,285
1928-01-21T06:57,300
1928-02-05T01:16,315
1928-02-19T21:19,330
1928-03-05T19:37,345
1928-03-20T20:44,0
1928-04-05T00:55,15
1928-04-20T08:17,30
1928-05-05T18:44,45
1928-05-21T07:53,60
1928-06-05T23:17,75
1928-06-21T16:07,90
1928-07-07T09:45,105
1928-07-23T03:02,120
1928-08-07T19:28,135
1928-08-23T09:53,150
1928-09-07T22:02,165
1928-09-23T07:06,180
1928-10-08T13:10,195
1928-10-23T15:55,210
1928-11-07T15:50,225
1928-11-22T13:00,240
1928-12-07T08:17,255
1928-12-22T02:04,270
1929-01-05T19:22,285
1929-01-20T12:42,300
1929-02-04T07:09,315
1929-02-19T03:07,330
1929-03-06T01:32,345
1929-03-21T02:35,0
1929-04-05T06:51,15
1929-04-20T14:10,30
1929-05-06T00:40,45
1929-05-21T13:48,60
1929-06-06T05:11,75
1929-06-21T22:01,90
1929-07-07T15:32,105
1929-07-23T08:53,120
1929-08-08T01:09,135
1929-08-23T15:41,150
1929-09-08T03:40,165
1929-09-23T12:52,180
1929-10-08T18:47,195
1929-10-23T21:41,210
1929-11-07T21:27,225
1929-11-22T18:48,240
1929-12-07T13:56,255
1929-12-22T07:53,270
1930-01-06T01:02,285
1930-01-20T18:33,300
1930-02-04T12:51,315
1930-02-19T09:00,330
1930-03-06T07:17,345
1930-03-21T08:30,0
1930-04-05T12:37,15
1930-04-20T20:06,30
1930-05-06T06:27,45
1930-05-21T19:42,60
1930-06-06T10:58,75
1930-06-22T03:53,90
1930-07-07T21:20,105
1930-07-23T14:42,120
1930-08-08T06:57,135
1930-08-23T21:26,150
1930-09-08T09:29,165
1930-09-23T18:36,180
1930-10-09T00:38,195
1930-10-24T03:26,210
1930-11-08T03:20,225
1930-11-23T00:34,240
1930-12-07T19:51,255
1930-12-22T13:39,270
1931-01-06T06:56,285
1931-01-21T00:17,300
1931-02-04T18:41,315
1931-02-19T14:40,330
1931-03-06T13:02,345
1931-03-21T14:06,0
1931-04-05T18:20,15
1931-04-21T01:40,30
1931-05-06T12:10,45
1931-05-22T01:16,60
1931-06-06T16:42,75
1931-06-22T09:28,90
1931-07-08T03:06,105
1931-07-23T20:22,120
1931-08-08T12:45,135
1931-08-24T03:10,150
1931-09-08T15:17,165
1931-09-24T00:23,180
1931-10-09T06:27,195
1931-10-24T09:15,210
1931-11-08T09:10,225
1931-11-23T06:25,240
1931-12-08T01:40,255
1931-12-22T19:29,270
1932-01-06T12:45,285
1932-01-21T06:07,300
1932-02-05T00:29,315
1932-02-19T20:28,330
1932-03-05T18:49,345
1932-03-20T19:54,0
1932-04-05T00:06,15
1932-04-20T07:28,30
1932-05-05T17:55,45
1932-05-21T07:07,60
1932-06-05T22:28,75
1932-06-21T15:23,90
1932-07-07T08:52,105
1932-07-23T02:18,120
1932-08-07T18:32,135
1932-08-23T09:06,150
1932-09-07T21:03,165
1932-09-23T06:16,180
1932-10-08T12:10,195
1932-10-23T15:04,210
1932-11-07T14:50,225
1932-11-22T12:10,240
1932-12-07T07:18,255
1932-12-22T01:14,270
1933-01-05T18:23,285
1933-01-20T11:53,300
1933-02-04T06:09,315
1933-02-19T02:16,330
1933-03-06T00:31,345
1933-03-21T01:43,0
1933-04-05T05:51,15
1933-04-20T13:18,30
1933-05-05T23:42,45
1933-05-21T12:57,60
1933-06-06T04:18,75
1933-06-21T21:12,90
1933-07-07T14:45,105
1933-07-23T08:06,120
1933-08-08T00:26,135
1933-08-23T14:53,150
1933-09-08T02:58,165
1933-09-23T12:01,180
1933-10-08T18:04,195
1933-10-23T20:48,210
1933-11-07T20:43,225
1933-11-22T17:53,240
1933-12-07T13:11,255
1933-12-22T06:57,270
1934-01-06T00:16,285
1934-01-20T17:37,300
1934-02-04T12:04,315
1934-02-19T08:02,330
1934-03-06T06:26,345
1934-03-21T07:28,0
1934-04-05T11:44,15
1934-04-20T19:00,30
1934-05-06T05:31,45
1934-05-21T18:35,60
1934-06-06T10:02,75
1934-06-22T02:48,90
1934-07-07T20:25,105
1934-07-23T13:42,120
1934-08-08T06:04,135
1934-08-23T20:32,150
1934-09-08T08:36,165
1934-09-23T17:45,180
1934-10-08T23:45,195
1934-10-24T02:36,210
1934-11-08T02:27,225
1934-11-22T23:44,240
1934-12-07T18:56,255
1934-12-22T12:49,270
1935-01-06T06:02,285
1935-01-20T23:28,300
1935-02-04T17:49,315
1935-02-19T13:52,330
1935-03-06T12:10,345
1935-03-21T13:18,0
1935-04-05T17:26,15
1935-04-21T00:50,30
1935-05-06T11:12,45
1935-05-22T00:25,60
1935-06-06T15:42,75
1935-06-22T08:38,90
1935-07-08T02:06,105
1935-07-23T19:33,120
1935-08-08T11:48,135
1935-08-24T02:24,150
1935-09-08T14:24,165
1935-09-23T23:38,180
1935-10-09T05:36,195
1935-10-24T08:29,210
1935-11-08T08:18,225
1935-11-23T05:35,240
1935-12-08T00:45,255
1935-12-22T18:37,270
1936-01-06T11:47,285
1936-01-21T05:12,300
1936-02-04T23:29,315
1936-02-19T19:33,330
1936-03-05T17:49,345
1936-03-20T18:58,0
1936-04-04T23:07,15
1936-04-20T06:31,30
1936-05-05T16:57,45
1936-05-21T06:08,60
1936-06-05T21:31,75
1936-06-21T14:22,90
1936-07-07T07:59,105
1936-07-23T01:18,120
1936-08-07T17:43,135
1936-08-23T08:11,150
1936-09-07T20:21,165
1936-09-23T05:26,180
1936-10-08T11:33,195
1936-10-23T14:18,210
1936-11-07T14:15,225
1936-11-22T11:25,240
1936-12-07T06:42,255
1936-12-22T00:27,270
1937-01-05T17:44,285
1937-01-20T11:01,300
1937-02-04T05:25,315
1937-02-19T01:21,330
1937-03-05T23:44,345
1937-03-21T00:45,0
1937-04-05T05:01,15
1937-04-20T12:19,30
1937-05-05T22:51,45
1937-05-21T11:57,60
1937-06-06T03:23,75
1937-06-21T20:12,90
1937-07-07T13:46,105
1937-07-23T07:07,120
1937-08-07T23:26,135
1937-08-23T13:58,150
1937-09-08T02:00,165
1937-09-23T11:13,180
1937-10-08T17:11,195
1937-10-23T20:07,210
1937-11-07T19:55,225
1937-11-22T17:16,240
1937-12-07T12:26,255
1937-12-22T06:22,270
1938-01-05T23:31,285
1938-01-20T16:59,300
1938-02-04T11:15,315
1938-02-19T07:20,330
1938-03-06T05:34,345
1938-03-21T06:43,0
1938-04-05T10:49,15
1938-04-20T18:15,30
1938-05-06T04:35,45
1938-05-21T17:50,60
1938-06-06T09:07,75
1938-06-22T02:04,90
1938-07-07T19:32,105
1938-07-23T12:57,120
1938-08-08T05:13,135
1938-08-23T19:46,150
1938-09-08T07:48,165
1938-09-23T17:00,180
1938-10-08T23:01,195
1938-10-24T01:54,210
1938-11-08T01:48,225
1938-11-22T23:06,240
1938-12-07T18:22,255
1938-12-22T12:13,270
1939-01-06T05:28,285
1939-01-20T22:51,300
1939-02-04T17:10,315
1939-02-19T13:09,330
1939-03-06T11:26,345
1939-03-21T12:28,0
1939-04-05T16:37,15
1939-04-20T23:55,30
1939-05-06T10:21,45
1939-05-21T23:27,60
1939-06-06T14:52,75
1939-06-22T07:40,90
1939-07-08T01:19,105
1939-07-23T18:37,120
1939-08-08T11:04,135
1939-08-24T01:31,150
1939-09-08T13:42,165
1939-09-23T22:50,180
1939-10-09T04:57,195
1939-10-24T07:46,210
1939-11-08T07:44,225
1939-11-23T04:58,240
1939-12-08T00:17,255
1939-12-22T18:06,270
1940-01-06T11:24,285
1940-01-21T04:44,300
1940-02-04T23:07,315
1940-02-19T19:04,330
1940-03-05T17:24,345
1940-03-20T18:24,0
1940-04-04T22:35,15
1940-04-20T05:51,30
1940-05-05T16:16,45
1940-05-21T05:23,60
1940-06-05T20:44,75
1940-06-21T13:37,90
1940-07-07T07:08,105
1940-07-23T00:34,120
1940-08-07T16:52,135
1940-08-23T07:29,150
1940-09-07T19:29,165
1940-09-23T04:46,180
1940-10-08T10:42,195
1940-10-23T13:39,210
1940-11-07T13:27,225
1940-11-22T10:49,240
1940-12-07T05:58,255
1940-12-21T23:55,270
1941-01-05T17:04,285
1941-01-20T10:34,300
1941-02-04T04:50,315
1941-02-19T00:56,330
1941-03-05T23:10,345
1941-03-21T00:20,0
1941-04-05T04:25,15
1941-04-20T11:51,30
1941-05-05T22:10,45
1941-05-21T11:23,60
1941-06-06T02:39,75
1941-06-21T19:33,90
1941-07-07T13:03,105
1941-07-23T06:26,120
1941-08-07T22:46,135
1941-08-23T13:17,150
1941-09-08T01:24,165
1941-09-23T10:33,180
1941-10-08T16:38,195
1941-10-23T19:27,210
1941-11-07T19:24,225
1941-11-22T16:38,240
1941-12-07T11:56,255
1941-12-22T05:44,270
1942-01-05T23:02,285
1942-01-20T16:23,300
1942-02-04T10:48,315
1942-02-19T06:47,330
1942-03-06T05:09,345
1942-03-21T06:11,0
1942-04-05T10:24,15
1942-04-20T17:39,30
1942-05-06T04:07,45
1942-05-21T17:09,60
1942-06-06T08:33,75
1942-06-22T01:16,90
1942-07-07T18:52,105
1942-07-23T12:08,120
1942-08-08T04:31,135
1942-08-23T18:58,150
1942-09-08T07:06,165
1942-09-23T16:17,180
1942-10-08T22:22,195
1942-10-24T01:15,210
1942-11-08T01:11,225
1942-11-22T22:30,240
1942-12-07T17:47,255
1942-12-22T11:39,270
1943-01-06T04:55,285
1943-01-20T22:19,300
1943-02-04T16:40,315
1943-02-19T12:40,330
1943-03-06T10:59,345
1943-03-21T12:03,0
1943-04-05T16:11,15
1943-04-20T23:32,30
1943-05-06T09:53,45
1943-05-21T23:03,60
1943-06-06T14:19,75
1943-06-22T07:12,90
1943-07-08T00:39,105
1943-07-23T18:05,120
1943-08-08T10:19,135
1943-08-24T00:55,150
1943-09-08T12:55,165
1943-09-23T22:12,180
1943-10-09T04:11,195
1943-10-24T07:08,210
1943-11-08T06:59,225
1943-11-23T04:21,240
1943-12-07T23:33,255
1943-12-22T17:29,270
1944-01-06T10:39,285
1944-01-21T04:07,300
1944-02-04T22:23,315
1944-02-19T18:27,330
1944-03-05T16:40,345
1944-03-20T17:49,0
